# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
2.100000000000000200e-01,0.000000000000000000e+00,9.864657245465102697e-02,6.069311239538397601e-02,2.559952395107473189e-01,6.459408873465325059e-03,3.338627802049921184e-02,5.066203038012251582e-06,0.000000000000000000e+00,0.000000000000000000e+00,7.573973541827967379e-04,1.009770258521365482e+00
2.200000000000000011e-01,0.000000000000000000e+00,9.846354578612608044e-02,6.056801972957196606e-02,2.554137186505821555e-01,6.456875012976945848e-03,3.332253928265749288e-02,1.012843139290514940e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.545681387714233378e-04,1.008437271634587518e+00
2.300000000000000100e-01,0.000000000000000000e+00,9.828054203217896634e-02,6.044295098324533461e-02,2.548323410801148214e-01,6.454335218060118853e-03,3.325880971188625856e-02,1.518667110131812937e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.517402195152373496e-04,1.007104094083898227e+00
2.400000000000000189e-01,0.000000000000000000e+00,9.809756127340460430e-02,6.031790624053350730e-02,2.542511073033226765e-01,6.451789467842301666e-03,3.319508934042784271e-02,2.024090813440741153e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.489136009730670233e-04,1.005770725198694704e+00
2.500000000000000000e-01,0.000000000000000000e+00,9.791460359077652775e-02,6.019288558596101735e-02,2.536700178265500205e-01,6.449237741352966888e-03,3.313137820067602740e-02,2.529112839746278956e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.460882877251470962e-04,1.004437164305227892e+00
2.600000000000000089e-01,0.000000000000000000e+00,9.773166906564867418e-02,6.006788910444958024e-02,2.530890731585205278e-01,6.446680017522998449e-03,3.306767632517679245e-02,3.033731772952015477e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.432642843732397905e-04,1.003103410726578604e+00
2.700000000000000178e-01,0.000000000000000000e+00,9.754875777975799411e-02,5.994291688132067503e-02,2.525082738103525126e-01,6.444116275184138230e-03,3.300398374662934925e-02,3.537946190297196767e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.404415955407654595e-04,1.001769463782644864e+00
2.800000000000000266e-01,0.000000000000000000e+00,9.736586981522656059e-02,5.981796900229775088e-02,2.519276202955724187e-01,6.441546493068382381e-03,3.294030049788693876e-02,4.041754662317437354e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.376202258729283546e-04,1.000435322790118375e+00
2.900000000000000355e-01,0.000000000000000000e+00,9.718300525456374794e-02,5.969304555350862795e-02,2.513471131301289740e-01,6.438970649807403655e-03,3.287662661195779601e-02,4.545155752805245464e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.348001800368447788e-04,9.991009870624687483e-01
2.999999999999999889e-01,0.000000000000000000e+00,9.700016418066860491e-02,5.956814662148786355e-02,2.507667528324075690e-01,6.436388723931952931e-03,3.281296212200603135e-02,5.048148018770176897e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.319814627216728650e-04,9.977664559099218566e-01
