# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
4.400000000000000022e-01,0.000000000000000000e+00,3.009017922123942701e-01,1.842255870688127573e-01,7.731237853161243567e-01,2.038955065214724874e-02,1.017078761942404042e-01,3.838033063933604422e-04,-4.797541329916907949e-05,-6.044902075695418250e-03,2.206869011761819575e-03,3.119361372712033467e-02
4.500000000000000111e-01,0.000000000000000000e+00,3.004831553349735507e-01,1.839284783154860881e-01,7.716999198888873090e-01,2.039207042193432948e-02,1.015605075915945038e-01,3.998445180771441755e-04,1.040429508373581046e-18,-5.997667771157154555e-03,2.199144849424290119e-03,3.116788018411335848e-02
4.600000000000000200e-01,0.000000000000000000e+00,3.000645315835117621e-01,1.836313674811405061e-01,7.702760018340000236e-01,2.039459874028346636e-02,1.014131419712918925e-01,4.158898566646043412e-04,4.798729115360931234e-05,-5.950424103047409312e-03,2.191419629348105320e-03,3.114215238231990771e-02
4.700000000000000289e-01,0.000000000000000000e+00,2.996459210249193261e-01,1.833342545551680525e-01,7.688520308831916505e-01,2.039713565077131557e-02,1.012657793485352425e-01,4.319393431928046862e-04,9.598652070951336167e-05,-5.903171023634991126e-03,2.183693346141399403e-03,3.111643035100607885e-02
4.800000000000000377e-01,0.000000000000000000e+00,2.992273237265615227e-01,1.830371395268881873e-01,7.674280067663629135e-01,2.039968119727119528e-02,1.011184197386305467e-01,4.479929988420346121e-04,1.439977496277980787e-04,-5.855908484863729842e-03,2.175965994375593775e-03,3.109071411963716669e-02
4.899999999999999911e-01,0.000000000000000000e+00,2.988087397562636527e-01,1.827400223855479844e-01,7.660039292115746745e-01,2.040223542395566692e-02,1.009710631569884359e-01,4.640508449370313424e-04,1.920210392842901595e-04,-5.808636438349729612e-03,2.168237568585092145e-03,3.106500371787947537e-02
5.000000000000000000e-01,0.000000000000000000e+00,2.983901691823142022e-01,1.824429031203207707e-01,7.645797979450286164e-01,2.040479837529904014e-02,1.008237096191246657e-01,4.801129029482131480e-04,2.400564514741079835e-04,-5.761354835378549970e-03,2.160508063266956998e-03,3.103929917560194901e-02
5.100000000000000089e-01,0.000000000000000000e+00,2.979716120734687834e-01,1.821457817203058771e-01,7.631556126910530313e-01,2.040737009607996796e-02,1.006763591406611702e-01,4.961791944929250416e-04,2.881040484152483372e-04,-5.714063626902388636e-03,2.152777472880592138e-03,3.101360052287792032e-02
5.200000000000000178e-01,0.000000000000000000e+00,2.975530684989546870e-01,1.818486581745278607e-01,7.617313731720871672e-01,2.040995063138407659e-02,1.005290117373270481e-01,5.122497413366989454e-04,3.361638927522102110e-04,-5.666762763537223566e-03,2.145045791847423940e-03,3.098790778998689391e-02
5.300000000000000266e-01,0.000000000000000000e+00,2.971345385284739904e-01,1.815515324719359225e-01,7.603070791086629088e-01,2.041254002660655709e-02,1.003816674249592977e-01,5.283245653945232382e-04,3.842360475596548215e-04,-5.619452195559920295e-03,2.137313014550568709e-03,3.096222100741627056e-02
